cell_id,lat,lon,year,yield_wheat_winter,yield_anomaly,yield_anomaly_diff,temperature,precipitation,soil_water,solar_radiation,potential_evaporation,temperature_Nov,temperature_Dec,temperature_Jan,temperature_Feb,temperature_Mar,temperature_Apr,temperature_May,temperature_Jun,precipitation_Nov,precipitation_Dec,precipitation_Jan,precipitation_Feb,precipitation_Mar,precipitation_Apr,precipitation_May,precipitation_Jun,soil_water_Nov,soil_water_Dec,soil_water_Jan,soil_water_Feb,soil_water_Mar,soil_water_Apr,soil_water_May,soil_water_Jun,solar_radiation_Nov,solar_radiation_Dec,solar_radiation_Jan,solar_radiation_Feb,solar_radiation_Mar,solar_radiation_Apr,solar_radiation_May,solar_radiation_Jun,potential_evaporation_Nov,potential_evaporation_Dec,potential_evaporation_Jan,potential_evaporation_Feb,potential_evaporation_Mar,potential_evaporation_Apr,potential_evaporation_May,potential_evaporation_Jun,gs_solar_rad_w_m2
0,43.75,11.75,1992,4.833735,0.8264342541176486,0.4050989999999999,7.613332817583908,668.1449439525604,0.36585147341583,2613324808.0,776.1554074287415,6.5008726,1.38849,1.8295618,4.0335927,6.461049,9.789027,14.784227,16.200184,197.2450590133667,22.499036192893985,40.86778807640076,32.52430593967438,84.73848533630371,125.6000518798828,54.0019588470459,110.6682586669922,0.3961261,0.36272764,0.37264952,0.37908936,0.34974793,0.38000426,0.33097595,0.35750914,152040120.0,166380549.5,144322933.5,249977738.0,358080907.0,440562660.0,583235240.0,518724660.0,40.06122350692749,33.18705999851227,23.78118574619293,56.88210129737854,101.054434299469,147.05763816833496,195.82106971740723,178.31069469451904,124.20669722161387
0,43.75,11.75,1993,4.337422,0.267353609243699,-0.4963129999999998,8.515229294122744,502.9032590389252,0.3405824145994895,2679282182.75,844.2076042890549,9.018263,4.132904,2.8143506,2.5963097,5.1837606,9.814537,15.235211,19.15506,75.54277896881104,134.954505443573,18.278419375419617,6.70668637752533,78.54328799247742,90.5516481399536,58.606987714767456,39.718945026397705,0.38251647,0.37092772,0.3569647,0.3226471,0.35468563,0.37272948,0.33056214,0.23073669,162405075.0,119779760.75,149063035.0,267747508.0,382379234.0,441893940.0,573140090.0,582873540.0,42.3865807056427,35.30050218105316,31.282010078430176,66.4959545135498,109.90183901786804,134.20758247375488,192.9952187538147,231.6379165649414,127.34153436471489
0,43.75,11.75,1994,4.273977,0.14114096436974943,-0.06344499999999975,8.495927076694393,649.838883370161,0.3608389113806496,2604915713.0,835.9316831827164,5.5725136,4.35578,3.6966026,2.8465028,9.541389,8.499444,14.743724,18.389706,117.26255178451538,114.30883407592772,80.22593235969543,36.869932651519775,9.779211848974228,150.602388381958,38.51874005794525,102.27129220962524,0.39524534,0.40286008,0.39651734,0.37655577,0.32651246,0.38800293,0.31128663,0.2909845,134600385.0,121808470.5,151364459.5,202012384.0,442231926.0,413021130.0,564402678.0,575474280.0,38.28149199485779,29.545722007751465,37.035563349723816,49.203946590423584,137.54983186721802,127.47536659240724,196.32055187225345,220.51920890808103,123.80702783747323
0,43.75,11.75,1995,3.8040314,-0.3915722805042008,-0.4699456000000004,8.126346388631616,649.6220061779022,0.3704816330809238,2547290929.5,786.4138919115067,9.189366,4.5122843,1.9749562,5.8389926,4.7554703,9.193666,13.410643,16.244637,54.24681544303894,62.58053159713745,68.25660157203674,106.9373607635498,96.75481534004211,57.95720815658569,102.11353158950806,100.77514171600342,0.36332887,0.36572754,0.38784176,0.39285403,0.38528442,0.36935362,0.36468992,0.3355438,171149085.0,120084963.5,152733621.0,216918310.0,356683272.0,441051780.0,514418898.0,574251000.0,41.60811424255371,26.52402126789093,49.63048481941223,53.41559505462647,115.05617260932922,133.69853496551514,169.1810212135315,197.29994773864743,121.06822399084264
0,43.75,11.75,1996,4.6449366,0.38656527462184975,0.8409052000000004,7.848109085864,686.1719866991043,0.3632008024939784,2535000542.5,790.5404500365257,6.2970495,3.845044,4.3085938,1.4893714,4.527045,10.153977,13.655047,18.465343,40.7399046421051,170.3981375694275,61.50413203239441,90.69732189178468,42.88928282260895,112.41627216339111,109.54738998413086,57.97954559326172,0.3586316,0.39068848,0.38211304,0.395921,0.36986572,0.36835328,0.36656067,0.2726825,188765565.0,95622631.0,131561365.0,225113819.5,331825054.0,418682160.0,543510228.0,599919720.0,54.01241183280945,22.852130830287933,31.311426162719727,50.83169746398926,89.76768231391907,131.17393970489502,179.72645092010498,230.8647108078003,120.4840836757267
0,43.75,11.75,1997,3.9980888,-0.32305017025209937,-0.6468478000000002,8.558483879428264,758.412614107132,0.362095591943126,2725283654.5,871.9216322302818,7.9311705,3.385032,4.110875,5.127816,7.832035,7.187377,14.521133,18.289883,148.58365058898926,122.8471999168396,85.86229801177979,64.71200847625732,47.36617064476013,131.39225006103516,58.232937812805176,99.41609859466551,0.3806525,0.39333677,0.38595885,0.37076658,0.3475873,0.349635,0.34159547,0.32714048,162690240.0,114880063.5,149907165.0,230718474.0,441810016.0,467522310.0,601738086.0,556017300.0,49.1842532157898,26.502942204475403,28.85665208101273,63.09816646575928,138.3964385986328,147.54046440124512,210.2376708984375,208.1050443649292,129.52790280078145
0,43.75,11.75,1998,4.905532,0.5216253848739507,0.9074431999999999,8.81729314149904,702.2517652511597,0.3644274367281228,2701929883.0,867.9253256320953,7.5871344,4.698624,3.9852161,5.271078,5.5779886,9.64697,14.300387,19.458097,200.18264293670651,101.75702786445618,53.67007446289063,46.22896194458008,67.26726031303406,137.6112699508667,60.2645914554596,35.269936323165894,0.39277282,0.39182004,0.38336366,0.37603456,0.37997252,0.38572878,0.33421507,0.27123046,139483830.0,134595939.5,151187635.5,255674552.0,377938856.0,460671210.0,561206020.0,621171840.0,37.73616671562195,29.202943325042725,38.410606384277344,63.16746044158936,117.74662828445436,154.7118043899536,187.8531985282898,239.0965175628662,128.41793942508335
0,43.75,11.75,1999,4.524334,0.07765974000000053,-0.38119800000000037,7.894913654682065,684.1050058603287,0.3700239678059727,2623463913.0,809.7836954593658,5.16056,1.9169276,2.9650207,1.5511706,6.7972155,10.007364,15.939278,18.530897,108.94878387451172,78.7701244354248,54.094771027565,82.69894218444824,83.34821319580078,123.51651191711426,53.23861885070801,99.48904037475586,0.38810974,0.38806215,0.38138855,0.39283386,0.38029236,0.3914325,0.34228453,0.296911,159038010.0,131528086.5,174860258.5,212689120.0,382100606.0,421637100.0,540146852.0,601463880.0,48.19111704826355,23.645912408828732,36.44147300720215,56.11101055145264,115.53819727897644,131.99349403381348,179.0756459236145,218.7868452072144,124.68859091541648
0,43.75,11.75,2000,4.7049785,0.19553659512605126,0.18064450000000054,8.536190228697695,690.2490414381027,0.3595826235818274,2680329954.25,851.746588408947,5.6998816,3.2521274,1.3069934,4.322897,6.979585,11.10405,16.339535,19.352894,199.5551633834839,139.01821184158325,30.569220662117004,24.44652795791626,87.93202996253967,105.63501834869383,36.67597389221192,66.41689538955688,0.39926147,0.40224916,0.36897156,0.36678952,0.36399233,0.3869641,0.3164465,0.27178225,142782210.0,121849243.25,156375935.0,261068295.0,382557949.0,431520570.0,570924272.0,613251480.0,38.548879623413086,35.65733850002289,29.6254318356514,64.71730017662048,113.5372531414032,139.80953693389893,196.407883644104,233.442964553833,127.39133308742228
0,43.75,11.75,2001,3.5531125,-1.0190970497478977,-1.151866,9.276420719367414,958.2775197029114,0.3700438406595513,2535602315.0,832.172805249691,8.523105,5.8885317,4.2262363,3.619878,9.358805,8.77867,15.354788,18.16016,232.9185390472412,114.37099957466124,136.38301849365234,62.71781730651856,145.53360843658447,122.04154014587402,106.5673041343689,37.74469256401062,0.40243468,0.37631226,0.40119934,0.37872988,0.39235717,0.38676208,0.35718933,0.2643823,157742910.0,122050735.5,113656245.5,209243846.0,304842902.0,469497660.0,530616956.0,627951060.0,49.4679057598114,28.47196102142334,30.647622287273407,53.971105098724365,104.15138626098631,144.02286529541016,175.94593715667725,245.4940223693848,120.51268485628985
0,43.75,11.75,2002,4.5114913,-0.12348589462184734,0.9583788000000002,8.247757071675348,601.2420279979706,0.3613331832668998,2649250435.0,827.982923746109,6.2271566,0.38945678,1.4975501,5.797376,8.125357,9.601656,14.38353,20.08312,89.59341287612915,72.40714454650879,25.622024714946747,91.56122779846191,17.323780596256256,132.6593828201294,121.57235264778136,50.50270199775696,0.37469357,0.36883423,0.38061404,0.3842792,0.34360474,0.37422973,0.37417117,0.2910388,165557790.0,128358290.0,177505535.0,208514908.0,409542178.0,423120420.0,526262014.0,610389300.0,51.72891855239868,32.26172089576721,29.890703201293945,56.25620746612549,130.6955738067627,129.88569259643555,167.92751169204712,229.33659553527832,125.91417861146091
0,43.75,11.75,2003,3.8380768,-0.8596680394957974,-0.6734145000000002,9.126522475283991,645.8408720493317,0.3442391594333097,2774413858.5,937.1405359506608,9.595319,5.066735,1.8222132,0.1843323,6.7447777,9.006443,17.34018,22.84044,131.24038696289062,166.57757949829102,101.1882700920105,41.59583520889282,36.96724486351013,83.74399423599243,24.8661847114563,59.66137647628784,0.39369446,0.40090212,0.3989862,0.3754688,0.3417407,0.35982054,0.2422229,0.2429297,146237715.0,86376090.5,134381249.0,239536304.0,439283950.0,479108730.0,618588260.0,630901560.0,46.36063814163208,24.68033492565155,33.79035210609436,57.57150459289551,129.18896770477295,155.19916534423828,235.5410614013672,254.8085117340088,131.86297433646791
0,43.75,11.75,2004,4.7057266,-0.05478588436974707,0.8676498000000001,7.833227701638461,795.8123695850372,0.3755559469937297,2522042449.0,769.9222532510757,8.459012,3.6497302,1.9539989,3.714335,5.2601767,9.567762,12.113315,18.088718,113.3754014968872,77.40932750701904,99.40215945243835,113.03442907333374,85.79515838623047,134.31053638458252,108.71847724914552,63.76688003540039,0.384234,0.38841125,0.38983458,0.39791933,0.39121765,0.39061463,0.35678834,0.3053723,157336515.0,131759517.0,143471131.0,185780989.0,340494669.0,397204260.0,572184608.0,593810760.0,43.45502972602844,38.00006353855133,34.841578006744385,41.35442519187927,90.68965482711792,122.83381462097168,184.38149452209475,214.366192817688,119.86820845386492
0,43.75,11.75,2005,4.826012,0.002731870756303323,0.12028540000000021,7.80026706363544,652.917219042778,0.3634557350854243,2664708939.5,839.9609525203705,7.5181823,4.7822165,0.93512326,-0.5268262,5.459889,9.100754,15.459497,19.270306,115.36365509033205,146.7752776145935,62.144190549850464,58.829283714294434,48.824602365493774,113.13657760620116,57.633777260780334,50.2098548412323,0.3936023,0.39637083,0.36728638,0.39237428,0.38390806,0.38125244,0.32837218,0.26567015,156793710.0,127237190.5,153250763.0,196059584.0,362272324.0,464755860.0,591597428.0,612742080.0,52.00681686401367,31.93032431602478,31.904618501663208,43.16956949234009,92.9224464893341,141.84735774993896,206.1922645568848,239.9875545501709,126.64889393733726
0,43.75,11.75,2006,4.864437,-0.021610774117646336,0.038424999999999265,7.7993193160403855,712.4829394817352,0.3605109870680107,2621608816.75,860.7032819390297,6.6641297,1.726825,1.0379528,3.121161,5.07016,10.80944,14.647344,19.296165,198.65039348602292,139.70792293548584,53.47098004817963,67.7638807296753,90.44105195999146,82.46284246444702,56.90479052066803,23.08107733726501,0.3897687,0.4040094,0.38439086,0.37648556,0.39487734,0.3687213,0.3242169,0.24050112,139923120.0,110490114.75,137627755.0,211962996.0,322737745.0,460088700.0,590824226.0,647954160.0,37.41989135742188,24.16606158018112,30.54625689983368,52.62632131576538,93.7347960472107,140.2278470993042,208.4043984413147,273.57770919799805,124.60042147794918
0,43.75,11.75,2007,4.7097855,-0.2390299189915961,-0.15465149999999994,9.8680803322595,515.0312836170197,0.3504713968304563,2667495365.0,858.5099582076073,8.526472,5.1093435,5.5090566,5.918629,7.2770524,12.651093,15.339023,18.558605,28.97768497467041,64.20508289337158,50.03687024116516,98.29562091827393,98.73039364814758,34.07613515853882,92.66085767745972,48.048638105392456,0.32842714,0.3670508,0.37400025,0.38831055,0.38666746,0.33746764,0.32252014,0.30023804,173651115.0,134134163.5,155779789.5,199698282.0,324750637.0,534444000.0,568440738.0,576596640.0,51.4776349067688,30.935382544994354,34.75313758850098,53.31245183944702,103.77399563789368,173.5756015777588,195.54278469085693,215.13896942138672,126.78132780370917
0,43.75,11.75,2008,4.956317,-0.055266063865545334,0.24653150000000057,8.112727488019338,738.7690349817276,0.374437658139217,2526457867.0,753.744838654995,5.4409995,2.1659958,4.467211,4.2858114,5.907575,9.7375965,14.358572,18.595547,35.97767114639282,69.73042130470276,70.26288938522339,47.34538471698761,159.5846815109253,145.46856880187988,114.33108830451964,96.0683298110962,0.36506593,0.37810546,0.3831604,0.36293396,0.3948926,0.39305848,0.36288697,0.35430416,182033820.0,133463091.0,143395305.0,244932231.0,310603880.0,434730570.0,530864150.0,546434820.0,54.03424143791199,28.461696803569797,29.67385196685791,57.59955382347107,90.15934491157532,140.7108449935913,172.53237056732178,180.5729341506958,120.07806544713036
0,43.75,11.75,2009,4.801685,-0.27266570873949547,-0.15463200000000032,8.509725114038169,863.1227825880051,0.3713574540023961,2572091887.0,821.4209061264992,7.4805017,3.426731,1.9621643,2.8409607,6.492025,10.957343,16.675922,18.04697,156.77528858184814,144.84834671020508,110.3206856250763,79.85189437866211,115.28241038322447,117.31204748153688,42.84945285320282,95.88265657424928,0.38870057,0.39644897,0.40444213,0.3878772,0.38156003,0.38801757,0.2984534,0.32661194,154366470.0,117870571.5,117791893.5,225681008.0,351537458.0,424220340.0,629439066.0,551185080.0,42.76425361633301,25.236247181892395,24.658367097377777,54.1936469078064,107.41005277633668,130.41934490203855,227.2988815307617,209.44011211395264,122.24696955265671
0,43.75,11.75,2010,4.7410803,-0.39603805361344513,-0.060604699999999845,7.77038567667165,1039.7095024585724,0.3789828382740336,2382800738.75,713.8623050451279,8.503725,3.478518,1.0988404,2.8661683,5.212025,9.747995,13.05759,18.145761,88.4033989906311,210.38683557510376,149.7316827774048,137.39525413513184,105.23746800422668,108.03836345672607,150.03264331817627,90.48385620117188,0.36692077,0.39462036,0.38799316,0.40704712,0.3928705,0.3822357,0.37593812,0.32492492,161315490.0,108133161.5,125877879.25,157461094.0,312641448.0,446494140.0,495964846.0,574912680.0,42.0193076133728,23.668639659881592,25.2529433965683,36.11276245117188,91.87972021102904,135.61338901519775,158.7501664161682,200.56537628173828,113.25029670684513
0,43.75,11.75,2011,5.200015,0.00012900151260542003,0.4589346999999995,8.502842225319098,788.8089327812195,0.3571867484691714,2673854250.25,855.2382782697678,7.416173,2.6556187,2.571775,3.575875,5.5511756,11.778349,15.405029,19.001204,216.3584804534912,141.6796875,75.3934166431427,54.24864482879639,132.53833627700806,42.64432311058045,37.456993103027344,88.48905086517334,0.40241212,0.39598083,0.37974674,0.39063656,0.39269716,0.3249371,0.2846362,0.2878668,143048160.0,117270791.25,131276878.0,213640420.0,336652715.0,507990420.0,634706586.0,589268280.0,36.814666986465454,25.24600327014923,25.771667957305908,49.20737457275391,94.080575466156,170.26345252990723,235.22314596176147,218.63139152526853,127.08355435147543
0,43.75,11.75,2012,5.602649,0.33999535663865643,0.4026340000000008,8.226491252581278,573.3999575376511,0.3526533916899206,2705745082.0,840.4902341365814,7.260787,4.834252,2.5255725,-1.4282898,8.7968645,9.742188,13.583394,20.280865,32.26269006729126,83.93918085098267,34.05372214317322,106.77176809310912,26.596016764640808,131.3615083694458,116.77555012702942,41.63952112197876,0.3296234,0.36928406,0.35859618,0.3631854,0.354726,0.38086364,0.373797,0.2899762,185223210.0,139308327.0,174717147.0,170863940.0,440449798.0,409281030.0,555321910.0,630579720.0,49.779900312423706,32.421266198158264,34.62716579437256,36.413681864738464,136.29778575897217,125.63515663146973,178.7323498725891,246.58292770385745,128.59926907288778
0,43.75,11.75,2013,5.037329,-0.2880922882352941,-0.5653200000000007,7.915891886742647,1037.4346735477448,0.386390129273588,2420096739.0,714.2501674294472,9.092377,2.6582654,2.778541,1.1664954,5.829773,11.39155,12.677752,17.53973,178.1391191482544,91.27059292793274,135.45175552368164,133.76798820495603,193.732705116272,77.99102783203125,153.68669748306274,73.39478731155396,0.39490417,0.39726254,0.3940997,0.40681583,0.40716615,0.37047976,0.38828006,0.3320996,145340835.0,132828862.0,133547597.0,168428176.0,290839923.0,449515980.0,493633646.0,605961720.0,45.64272165298462,24.50507456064224,23.23283076286316,37.66870594024658,78.00834393501282,143.46453666687012,156.47024250030518,205.2577114105225,115.02290950891553
0,43.75,11.75,2014,5.1422853,-0.24590363310924257,0.10495630000000045,9.2634470383983,861.4959361553192,0.3678967222448223,2558577585.5,813.7173498868942,7.724626,3.889567,5.195878,6.4369416,7.6021767,10.879488,13.556371,18.861088,170.94553470611572,35.36673641204834,164.09390115737915,145.91098976135254,80.91546607017517,110.33422708511353,66.66298151016235,87.26609945297241,0.39538392,0.36718932,0.3987836,0.40162048,0.3723596,0.37493163,0.3354602,0.29961976,144468165.0,142352031.0,125943870.5,190150394.0,379630371.0,434806800.0,552753994.0,588471960.0,50.35447955131531,23.53537112474441,27.24305421113968,51.08641958236694,115.01270627975464,136.51419639587402,189.24933910369876,220.7217836380005,121.6046587501749
0,43.75,11.75,2015,7.06409,1.6131334220168076,1.9218047,9.187476373901053,828.507769703865,0.3717038943008943,2616456911.5,836.9041503667831,10.327071,4.8703012,3.4967835,2.9344225,6.7215834,10.343447,15.318247,19.282518,154.98488903045654,95.07622861862184,61.77754271030426,128.67948722839355,132.4500732421875,73.96355152130127,109.02104902267456,72.55494832992554,0.3899451,0.38640136,0.3877356,0.40429264,0.391933,0.35387576,0.34143007,0.31950074,144094290.0,124456149.5,162349697.0,179596956.0,339371167.0,499308870.0,548722382.0,618557400.0,36.78595304489136,32.746376752853394,36.28815829753876,40.56034755706787,111.46741032600404,169.98390197753906,187.34332466125488,221.7286777496338,124.35556055077231
0,43.75,11.75,2016,5.4052763,-0.10844792285714266,-1.6588137000000005,9.379867810771298,739.1245668008924,0.3711370866239806,2631783287.0,821.8752797842026,8.53726,5.6584997,4.179717,6.519513,6.5581384,11.70383,13.851598,18.177425,58.48378300666809,2.5818672254681587,107.25858950614928,172.1844301223755,108.74843287467957,77.72186279296875,124.49451541900636,87.65108585357666,0.3639807,0.35030153,0.38820738,0.40039736,0.39177,0.34549743,0.37884218,0.35025635,197855355.0,151236817.0,135760067.0,184080980.0,338306720.0,482698890.0,563743618.0,578100840.0,52.55193829536438,27.18383586406708,32.61322832107544,53.09246182441712,104.82402420043944,165.20899772644043,185.6150040626526,200.7857894897461,125.08399601941585
1,43.75,12.25,1982,3.3069334,-0.15147994142857035,,7.687800279333572,586.5242501497269,0.3528467081795054,2592294855.75,847.7639420032501,5.236066,4.144227,3.4063563,1.8400013,4.2514277,8.511266,14.018715,19.86884,23.006052374839783,139.50078344345093,50.07948660850525,50.73740291595459,155.19259405136108,56.968013048172,78.66116666793823,32.378751039505005,0.35881287,0.39986694,0.38161317,0.3681378,0.39824036,0.3576953,0.3232666,0.23310669,197090970.0,124618612.75,136553791.0,208174428.0,329544384.0,450519030.0,556621120.0,589172520.0,52.52471923828125,45.451165080070496,32.83985412120819,46.97001361846924,94.06641435623168,139.9292278289795,188.1377658843994,247.84478187561035,123.20718085697958
1,43.75,12.25,1983,3.118995,-0.39477924403361264,-0.18793840000000017,8.418827949476636,689.8920838236809,0.3540097511996907,2550891530.25,877.2467457056046,8.344053,4.7157226,3.3626647,1.1248742,6.7844276,10.539672,14.497589,17.639187,122.9675817489624,163.49863195419312,29.94213885068893,91.24596691131592,121.81784391403198,52.011297941207886,44.80216717720032,63.60645532608032,0.373761,0.40518922,0.3785492,0.3951001,0.38291502,0.35478514,0.275036,0.2686267,155809890.0,107827447.25,174776791.0,181079290.0,347949518.0,471793680.0,538136874.0,573518040.0,43.21202516555786,34.699634313583374,41.85530745983124,50.37315893173218,101.29446363449097,167.78316020965576,217.055299282074,220.9736967086792,121.23935416410015
