cell_id,lat,lon,year,yield_maize,yield_anomaly,yield_anomaly_diff,temperature,precipitation,soil_water,solar_radiation,potential_evaporation,temperature_May,temperature_Jun,temperature_Jul,temperature_Aug,temperature_Sep,precipitation_May,precipitation_Jun,precipitation_Jul,precipitation_Aug,precipitation_Sep,soil_water_May,soil_water_Jun,soil_water_Jul,soil_water_Aug,soil_water_Sep,solar_radiation_May,solar_radiation_Jun,solar_radiation_Jul,solar_radiation_Aug,solar_radiation_Sep,potential_evaporation_May,potential_evaporation_Jun,potential_evaporation_Jul,potential_evaporation_Aug,potential_evaporation_Sep,gs_solar_rad_w_m2
0,43.75,11.75,1992,12.615363,0.486031327450986,2.6813710000000004,18.433086,277.3122088909149,0.27439845,2701494184.0,1000.2428159713744,14.784227,16.200184,20.447678,22.760824,17.972515,54.0019588470459,110.6682586669922,51.278502464294434,23.07538080215454,38.288108110427856,0.33097595,0.35750914,0.2864215,0.1824878,0.21459778,583235240.0,518724660.0,601758298.0,574934866.0,422841120.0,195.82106971740723,178.31069469451904,220.7623763084412,238.74086618423465,166.60780906677246,205.43557027789944
0,43.75,11.75,1993,11.639522,-0.6699541621848688,-0.9758410000000008,18.681509,251.2791529893875,0.25170788,2732179612.0,1099.5943369865415,15.235211,19.15506,20.15953,22.562315,16.295431,58.606987714767456,39.718945026397705,44.60082221031189,23.636056542396545,84.71634149551392,0.33056214,0.23073669,0.23244688,0.17370851,0.29108518,573140090.0,582873540.0,640264700.0,563294862.0,372606420.0,192.9952187538147,231.6379165649414,274.38513374328613,252.4608383178711,148.11522960662842,207.7690487054071
0,43.75,11.75,1994,12.417731,-0.07188965182072238,0.7782090000000004,19.391516,308.79286020994186,0.2667654,2758352400.0,1099.3788175582886,14.743724,18.389706,22.588766,23.60134,17.634037,38.51874005794525,102.27129220962524,36.01984739303589,14.98121815919876,117.00176239013672,0.31128663,0.2909845,0.2376538,0.1743103,0.31959167,564402678.0,575474280.0,642597264.0,588687768.0,387190410.0,196.32055187225345,220.51920890808103,260.287615776062,264.65878677368164,157.59265422821045,209.75936268068332
0,43.75,11.75,1995,14.230786,1.5610208585434222,1.8130550000000003,17.107815,507.0498101711273,0.32324144,2593705556.0,927.6474452018738,13.410643,16.244637,22.062338,19.223558,14.597895,102.11353158950806,100.77514171600342,36.08845782279968,104.82805967330933,163.24461936950684,0.36468992,0.3355438,0.25355226,0.28862062,0.37380067,514418898.0,574251000.0,640084156.0,496605802.0,368345700.0,169.1810212135315,197.29994773864743,256.0127048492432,180.688401222229,124.46537017822266,197.23876630408333
0,43.75,11.75,1996,14.397116,1.5472063689075686,0.1663300000000003,17.065113,461.7672951221466,0.31212503,2641703750.0,968.665358543396,13.655047,18.465343,19.70336,19.64495,13.856855,109.54738998413086,57.97954559326172,63.46696829795837,71.04308080673218,159.73031044006348,0.36656067,0.2726825,0.27681884,0.28030273,0.36426026,543510228.0,599919720.0,621960564.0,533506838.0,342806400.0,179.72645092010498,230.8647108078003,247.66053247451785,201.19577264785767,109.21789169311523,200.88879687423955
0,43.75,11.75,1997,15.186582,2.1565278792717137,0.7894659999999991,18.35752,317.3735601902008,0.29009998,2775137112.0,1055.1426782608032,14.521133,18.289883,20.383919,20.499866,18.0928,58.232937812805176,99.41609859466551,53.40895867347717,66.33227229118347,39.98329281806946,0.34159547,0.32714048,0.26990297,0.25367188,0.25818908,601738086.0,556017300.0,633035748.0,536727738.0,447618240.0,210.2376708984375,208.1050443649292,246.7588186264038,214.79012775421145,175.2510166168213,211.03575886990802
0,43.75,11.75,1998,15.046177,1.8359783896358604,-0.14040499999999945,19.065033,287.0233951210976,0.25334972,2774281684.0,1131.191359043121,14.300387,19.458097,22.619787,22.627476,16.319416,60.2645914554596,35.269936323165894,15.541649997234344,33.32312047481537,142.62409687042236,0.33421507,0.27123046,0.17513305,0.1846747,0.30149537,561206020.0,621171840.0,660158640.0,558739164.0,373006020.0,187.8531985282898,239.0965175628662,299.747504234314,255.67857360839844,148.81556510925293,210.97070770672119
0,43.75,11.75,1999,15.251589,1.8612459000000054,0.20541199999999904,18.892374,346.9658442735672,0.28774938,2671587220.0,1033.0816912651062,15.939278,18.530897,20.58183,21.767597,17.642263,53.23861885070801,99.48904037475586,46.58250916004181,55.39412307739258,92.26155281066896,0.34228453,0.296911,0.25604922,0.21247742,0.3310248,540146852.0,601463880.0,597749440.0,528218548.0,404008500.0,179.0756459236145,218.7868452072144,249.8995695114136,233.3427782058716,151.9768524169922,203.16129027351926
0,43.75,11.75,2000,14.730982,1.1604944103641497,-0.520607,18.993322,289.6449509859085,0.26042226,2818621510.0,1132.15168094635,16.339535,19.352894,19.638384,22.877386,16.758413,36.67597389221192,66.41689538955688,48.37027907371521,46.81386888027191,91.3679337501526,0.3164465,0.27178225,0.2373236,0.1831244,0.29343447,570924272.0,613251480.0,637999716.0,573492932.0,422953110.0,196.407883644104,233.442964553833,282.8489246368408,255.40268325805664,164.04922485351562,214.34253707962233
0,43.75,11.75,2001,14.2068615,0.4562294207282971,-0.5241204999999987,18.248398,389.74277555942535,0.2787617,2741946468.0,1070.843713760376,15.354788,18.16016,20.978851,22.127136,14.621056,106.5673041343689,37.74469256401062,63.17129969596863,32.64400064945221,149.615478515625,0.35718933,0.2643823,0.22335999,0.2141443,0.33473268,530616956.0,627951060.0,615992506.0,584915316.0,382470630.0,175.94593715667725,245.4940223693848,260.2738389968872,253.5707855224609,135.55912971496582,208.51177087896042
0,43.75,11.75,2002,14.005683,0.0749064310924421,-0.20117850000000104,17.750557,507.19355392456055,0.3303128,2548553235.0,909.8693733215332,14.38353,20.08312,20.224762,19.314064,14.747309,121.57235264778136,50.50270199775696,94.40872001647948,130.42123556137085,110.28854370117188,0.37417117,0.2910388,0.275755,0.34134948,0.36924928,526262014.0,610389300.0,582862682.0,480411309.0,348627930.0,167.92751169204712,229.33659553527832,229.1145782470703,170.7301845550537,112.76050329208374,193.8051506150533
0,43.75,11.75,2003,12.172968,-1.937953058543414,-1.8327150000000003,20.982573,196.20075690746307,0.22037975,2875009712.0,1243.6427297592163,17.34018,22.84044,23.475994,24.683025,16.573227,24.8661847114563,59.66137647628784,21.121007204055783,34.17115366458893,56.38103485107422,0.2422229,0.2429297,0.17836486,0.19489746,0.24348387,618588260.0,630901560.0,646260410.0,574842052.0,404417430.0,235.5410614013672,254.8085117340088,298.78383922576904,281.1235160827637,173.38580131530762,218.6305871903441
0,43.75,11.75,2004,14.208736,-0.08232954817926696,2.035768000000001,17.979172,355.0129054784775,0.27471265,2771673194.0,1081.3701405525208,12.113315,18.088718,21.455677,21.373112,16.865038,108.71847724914552,63.76688003540039,38.72626757621765,39.56464445590973,104.2366361618042,0.35678834,0.3053723,0.20979187,0.22430666,0.27730408,572184608.0,593810760.0,653207572.0,555154634.0,397315620.0,184.38149452209475,214.366192817688,286.4106950759888,237.03363943099976,159.1781187057495,210.77234465493746
0,43.75,11.75,2005,13.564902,-0.9063080378151209,-0.643834,18.39833,341.685057759285,0.28433067,2696401082.0,1044.8620972633362,15.459497,19.270306,21.67326,19.244442,16.344149,57.633777260780334,50.2098548412323,43.46948552131653,92.61328935623168,97.75865077972412,0.32837218,0.26567015,0.21939453,0.2736017,0.33461487,591597428.0,612742080.0,634872188.0,504223246.0,352966140.0,206.1922645568848,239.9875545501709,272.503568649292,200.54146432876587,125.63724517822266,205.04826449725022
0,43.75,11.75,2006,12.963544,-1.6878105274509743,-0.6013579999999994,18.819973,327.48699963092804,0.26902258,2797559718.0,1120.3135147094729,14.647344,19.296165,23.054554,19.178585,17.923216,56.90479052066803,23.08107733726501,47.85444808006287,78.32308864593506,121.32359504699708,0.3242169,0.24050112,0.211557,0.26461914,0.30421874,590824226.0,647954160.0,643111244.0,509323118.0,406346970.0,208.4043984413147,273.57770919799805,275.2253694534302,207.97397756576535,155.13206005096436,212.7408896371733
0,43.75,11.75,2007,14.689947,-0.14155201708683052,1.7264029999999995,18.39799,294.01759350299835,0.2594154,2777908774.0,1114.4414377212524,15.339023,18.558605,22.229656,20.345158,15.517505,92.66085767745972,48.048638105392456,11.137694478034971,64.10393738746643,78.06646585464478,0.32252014,0.30023804,0.16545899,0.22079039,0.28806946,568440738.0,576596640.0,680281732.0,541050564.0,411539100.0,195.54278469085693,215.13896942138672,314.87869453430176,231.7015380859375,157.17945098876953,211.24653036331338
0,43.75,11.75,2008,15.607417,0.5957734932773153,0.9174699999999998,18.302198,332.5981602668762,0.28135142,2716201880.0,1028.47305393219,14.358572,18.595547,21.044237,21.706852,15.805797,114.33108830451964,96.0683298110962,35.93922293186188,25.818907380104065,60.440611839294434,0.36288697,0.35430416,0.23484924,0.20230834,0.25240844,530864150.0,546434820.0,645196676.0,593186674.0,400519560.0,172.53237056732178,180.5729341506958,257.27044200897217,257.3097915649414,160.7875156402588,206.55401944322773
0,43.75,11.75,2009,14.288763,-0.9030249963585391,-1.3186540000000004,19.428345,263.18016225099564,0.26199326,2784611508.0,1115.9300785064695,16.675922,18.04697,21.84055,23.029968,17.548307,42.84945285320282,95.88265657424928,41.11362671852112,27.304181277751923,56.03024482727051,0.2984534,0.32661194,0.2583777,0.18708557,0.23943786,629439066.0,551185080.0,651259346.0,546827476.0,405900540.0,227.2988815307617,209.44011211395264,272.38297748565674,238.8653450012207,167.94276237487793,211.75624087458024
0,43.75,11.75,2010,14.812893,-0.5590394859943935,0.5241300000000013,17.877592,481.0368708372116,0.31388977,2627055568.0,969.2474088668824,13.05759,18.145761,22.35021,19.966774,15.86763,150.03264331817627,90.48385620117188,57.967886328697205,72.07360458374023,110.47888040542604,0.37593812,0.32492492,0.24351928,0.29519168,0.3298749,495964846.0,574912680.0,633182254.0,541980998.0,381014790.0,158.7501664161682,200.56537628173828,259.14316749572754,211.05095911026,139.73773956298828,199.77487346084587
0,43.75,11.75,2011,15.698774,0.14669702436975207,0.8858809999999995,19.407284,257.16083842515945,0.24805272,2863352216.0,1163.2342705726624,15.405029,19.001204,19.986134,22.900309,19.74374,37.456993103027344,88.48905086517334,75.44853854179382,11.031236708164217,44.73501920700073,0.2846362,0.2878668,0.25717467,0.19150758,0.21907838,634706586.0,589268280.0,597791166.0,599814164.0,441772020.0,235.22314596176147,218.63139152526853,251.67222118377688,268.52618885040283,189.18132305145264,217.7440909865187
0,43.75,11.75,2012,14.073611,-1.6586104652661025,-1.6251630000000006,19.44576,332.88299149274826,0.26674378,2795034146.0,1154.0783734321594,13.583394,20.280865,22.510616,23.738289,17.115644,116.77555012702942,41.63952112197876,24.601192355155945,22.380789816379547,127.4859380722046,0.373797,0.2899762,0.18380126,0.1613202,0.3248242,555321910.0,630579720.0,672424038.0,593527798.0,343180680.0,178.7323498725891,246.58292770385745,311.9561252593994,279.86672496795654,136.94024562835693,212.54883209835987
0,43.75,11.75,2013,15.180315,-0.7320509549019558,1.1067040000000006,18.251804,392.938272356987,0.28989452,2707369130.0,1026.3826723098755,12.677752,17.53973,21.8084,21.651651,17.581491,153.68669748306274,73.39478731155396,39.19622278213501,54.05803048610687,72.60253429412842,0.38828006,0.3320996,0.2509845,0.231817,0.24629149,493633646.0,605961720.0,636631438.0,572807336.0,398334990.0,156.47024250030518,205.2577114105225,258.5551118850708,248.9842710494995,157.11533546447754,205.882331514333
0,43.75,11.75,2014,17.504501,1.4119905554621894,2.324186000000001,17.58481,520.5614295005798,0.33105773,2609109462.0,940.8474674224854,13.556371,18.861088,19.505713,19.686502,16.314379,66.66298151016235,87.26609945297241,187.10094499588013,63.3905086517334,116.14089488983154,0.3354602,0.29961976,0.32326478,0.32815918,0.36878482,552753994.0,588471960.0,554148436.0,550129162.0,363605910.0,189.24933910369876,220.7217836380005,205.2948522567749,204.0175142288208,121.56397819519044,198.41015887355817
0,43.75,11.75,2015,16.101912,-0.17074293417366704,-1.4025890000000025,19.621922,327.2859146595001,0.27480882,2750808320.0,1082.829249382019,15.318247,19.282518,24.852276,21.840252,16.816319,109.02104902267456,72.55494832992554,17.169865369796753,63.79900789260864,64.74104404449463,0.34143007,0.31950074,0.18733886,0.25966492,0.26610962,548722382.0,618557400.0,661685142.0,534958506.0,386884890.0,187.34332466125488,221.7286777496338,291.01287841796875,216.7774429321289,165.96692562103271,209.18567187423955
0,43.75,11.75,2016,17.160381,0.7075815761904813,1.0584690000000023,18.638208,403.7047917842865,0.3034092,2749254128.0,1040.8665084838867,13.851598,18.177425,22.684704,20.706984,17.770332,124.49451541900636,87.65108585357666,47.21469259262085,61.42754673957825,82.9169511795044,0.37884218,0.35025635,0.24145141,0.24987917,0.29661685,563743618.0,578100840.0,622651926.0,573493924.0,411263820.0,185.6150040626526,200.7857894897461,263.75123405456543,237.92076349258423,152.79371738433838,209.06748308755536
1,43.75,12.25,1982,9.097686,-0.907335357142852,,18.797573,302.7988886833191,0.27340707,2613747233.0,1030.413997173309,14.018715,19.86884,21.705215,20.028591,18.366505,78.66116666793823,32.378751039505005,71.60331678390503,56.803722620010376,63.35193157196045,0.3232666,0.23310669,0.24501891,0.2682001,0.2974432,556621120.0,589172520.0,576432166.0,516824157.0,374697270.0,188.1377658843994,247.84478187561035,238.50951385498047,215.9273476600647,139.9945878982544,198.76283893329926
1,43.75,12.25,1983,9.234997,-0.8976815638655395,0.1373110000000004,18.400543,283.3629541993141,0.26827577,2637945237.0,1070.20814371109,14.497589,17.639187,23.318085,19.444109,17.103748,44.80216717720032,63.60645532608032,18.38068276643753,109.23974800109865,47.333900928497314,0.275036,0.2686267,0.20738526,0.29139772,0.29893312,538136874.0,573518040.0,634172518.0,474928835.0,417188970.0,217.055299282074,220.9736967086792,283.0004987716675,186.2857351303101,162.89291381835938,200.60298013396115
1,43.75,12.25,1984,10.386995,0.12665922941177143,1.1519980000000007,16.716328,430.6123130917549,0.30412084,2553888531.0,1011.0328407287598,11.616644,16.72516,20.693306,18.80481,15.741725,153.62248468399048,42.07003355026245,28.47088748216629,65.89910936355591,140.5497980117798,0.39334717,0.32143798,0.21866333,0.26358214,0.32357362,441523514.0,585155220.0,648949598.0,505593539.0,372666660.0,155.0849962234497,221.7738389968872,280.5968351364136,199.65553760528564,153.92163276672363,194.2108740783326
1,43.75,12.25,1985,8.436711,-1.9512819773109182,-1.950284,18.875393,195.22534078359604,0.24212131,2660228718.0,1118.6153082847595,13.973282,17.56586,22.493307,21.553408,18.791111,83.30042314529419,41.394832134246826,24.29637372493744,29.938365757465363,16.29534602165222,0.34942564,0.28483644,0.19889344,0.18711548,0.19033569,487431042.0,543828960.0,638911550.0,557153266.0,432903900.0,164.77221536636353,222.14911937713623,289.5767230987549,265.78549671173096,176.33175373077393,202.29753111768142
1,43.75,12.25,1986,11.331994,0.8163438159663912,2.895282999999999,18.140036,355.9188748598099,0.2957086,2675939830.0,1034.4268817901611,16.404345,16.694431,19.584835,21.49219,16.524374,45.26816821098328,114.80802297592165,112.13174819946288,16.463520884513855,67.24741458892822,0.31239134,0.35404906,0.32625243,0.20449159,0.28135863,593279178.0,548507160.0,568727426.0,568207556.0,397218510.0,206.6898546218872,192.43736743927,221.8498106002808,259.23712158203125,154.2127275466919,203.4922852180367
1,43.75,12.25,1987,10.3599205,-0.2833868907562973,-0.9720735000000005,18.452545,315.60899686813354,0.28085607,2688205438.0,1101.5401601791382,12.360803,17.371075,21.83642,20.810371,19.884054,98.76420736312866,42.98664093017578,66.23294496536255,51.34154009819031,56.283663511276245,0.3491107,0.2925659,0.2290442,0.26983154,0.26372802,528957092.0,586210440.0,623202486.0,532920380.0,416915040.0,184.9469337463379,235.37139415740967,276.8171491622925,233.9830732345581,170.42160987854004,204.42502539908503
1,43.75,12.25,1988,9.679562,-1.0914025974789858,-0.6803584999999988,18.373724,339.3991440832615,0.28841624,2653783362.0,1057.4914083480835,14.382753,16.717617,22.405811,21.747248,16.615192,102.00410079956056,134.34542655944824,12.587706953287125,43.34456324577332,47.11734652519226,0.37858033,0.3645526,0.23787537,0.20324281,0.2578302,501354754.0,536346840.0,649463578.0,551559130.0,415059060.0,162.117036819458,185.22358417510983,285.19207096099854,251.8598041534424,173.0989122390747,201.8073929588261
1,43.75,12.25,1989,10.805558,-0.0930638042016767,1.1259959999999989,17.227144,573.1213519573212,0.336494,2591337220.0,953.111608505249,13.588283,16.575348,20.122272,20.154194,15.695623,103.66202235221864,75.28414249420166,146.01337146759033,91.08561897277832,157.07619667053223,0.3338403,0.32435486,0.35290036,0.30403808,0.36733642,578372022.0,561607020.0,570928860.0,529114138.0,351315180.0,208.2715826034546,211.3790845870972,212.99125289916992,204.9170699119568,115.55261850357056,197.0586658027936
1,43.75,12.25,1990,10.813338,-0.21294101092436435,0.007780000000000342,18.231539,292.12500965595245,0.27479726,2720510674.0,1122.0742959976196,14.884821,18.298944,20.9253,20.334064,16.714563,47.55474400520325,61.613545417785645,61.467424750328064,64.20738887786865,57.281906604766846,0.30045962,0.29803282,0.23824462,0.26687437,0.27037477,577963504.0,570992940.0,618590678.0,557539402.0,395424150.0,203.3141889572144,237.70175457000727,270.6848859786988,238.92373371124268,171.44973278045654,206.88168239280674
1,43.75,12.25,1991,10.052414,-1.1015222176470534,-0.7609239999999993,18.114826,356.85197019577026,0.26659596,2658868071.0,1071.1899156570437,10.45985,17.695282,22.159342,21.921547,18.338102,184.04937362670896,57.67612338066101,31.668373346328732,31.57237935066223,51.8857204914093,0.3862384,0.3050708,0.20181517,0.20230165,0.23755372,475889587.0,585924420.0,631490150.0,557766384.0,407797530.0,149.68882989883423,232.58136749267575,278.97327423095703,238.67538213729856,171.27106189727783,202.19406049240766
1,43.75,12.25,1992,12.049031,0.7674375756302556,1.9966169999999988,18.587414,220.51195430755607,0.2557821,2721634936.0,1074.0297966003418,14.675634,16.60823,20.454866,23.135511,18.062828,44.323479533195496,84.15668964385986,37.20463931560517,18.35709261894226,36.47005319595337,0.32374573,0.33173767,0.25284427,0.1737195,0.19686338,584337662.0,531572160.0,602371850.0,576360804.0,426992460.0,198.8013181686401,198.685884475708,237.63185024261475,256.80454444885254,182.1061992645264,206.96717708181242
1,43.75,12.25,1993,12.166222,0.7569713689075659,0.11719100000000005,18.857431,241.37789678573608,0.24859838,2733976114.0,1184.1575994491575,15.362555,19.377403,20.360468,22.450832,16.735899,54.2479305267334,38.16834211349487,53.4255588054657,38.380236864089966,57.15582847595215,0.32145143,0.22112915,0.23824279,0.18352051,0.27864808,577599564.0,583383060.0,629134708.0,559788762.0,384070020.0,204.7901077270508,252.67656326293945,291.86496925354004,266.3814163208008,168.44454288482666,207.90566399596048
1,43.75,12.25,1994,12.654297,1.1173891621848764,0.48807500000000026,19.457438,337.484212577343,0.26779088,2753933810.0,1162.558831691742,15.060991,18.448769,22.209158,23.597279,17.97099,34.53503727912903,123.53316307067873,39.042327880859375,18.542615354061127,121.83106899261476,0.29731506,0.2986505,0.25256103,0.17941162,0.31101626,574563052.0,575215620.0,637537444.0,580125444.0,386492250.0,214.75342416763303,233.81145000457764,260.73905658721924,277.9057512283325,175.3491497039795,209.42335027619603
1,43.75,12.25,1995,13.579905,1.9153399554621888,0.9256080000000004,17.172283,487.1282263994217,0.32294178,2601448644.0,982.6569938659668,13.522362,16.351665,22.068275,19.031528,14.887583,95.9233009815216,99.10775899887084,35.05824816226959,119.35164523124696,137.6872730255127,0.36207217,0.32690978,0.24708252,0.30549866,0.37314576,516751152.0,569680500.0,640694484.0,497053008.0,377269500.0,183.2286796569824,207.27875232696533,269.4390926361084,183.6915616989136,139.01890754699707,197.8275907066725
1,43.75,12.25,1996,13.182535,1.3903127487394986,-0.39737000000000045,17.297722,418.0573931932449,0.2937954,2639877432.0,1049.531012058258,14.106142,18.759014,20.016094,19.821436,13.785917,90.29598188400269,46.65317058563232,44.36106264591217,68.53042984008789,168.21674823760986,0.35868895,0.2476654,0.23367128,0.26516724,0.3637842,545936660.0,602719860.0,626210540.0,524611202.0,340399170.0,195.8367977142334,253.6383819580078,276.15340995788574,209.1931190490723,114.70930337905884,200.74991422105415
1,43.75,12.25,1997,13.539731,1.619851542016809,0.35719600000000007,18.558678,275.93648958206177,0.27506799,2763022930.0,1128.5143842697144,14.765744,18.921211,20.715403,20.332363,18.05866,48.51039719581604,71.7057752609253,44.298383474349976,65.19758749008179,46.22434616088867,0.33013672,0.30178773,0.23690125,0.25334108,0.2531732,598265590.0,564701160.0,625426054.0,533217236.0,441412890.0,228.5091981887817,236.1442995071411,267.10862922668457,219.29158687591556,177.4606704711914,210.11453390397625
1,43.75,12.25,1998,12.215276,0.16773933529412055,-1.3244550000000004,19.295643,278.5292938351631,0.253463,2759956466.0,1202.6346731185913,14.250545,19.865988,23.131275,22.75568,16.474728,67.66293621063232,31.03806853294373,19.473852455616,47.47515797615051,112.87927865982056,0.32827637,0.25357908,0.17381042,0.19409609,0.3175531,568286544.0,613546920.0,645209758.0,553568674.0,379344570.0,195.10902309417725,259.12084579467773,321.7499370574951,267.1868553161621,159.4680118560791,209.88134414391396
1,43.75,12.25,1999,14.349084,2.173890128571431,2.133808,18.99464,373.7512862682343,0.29595348,2658838744.0,1084.7857284545898,16.099669,18.743866,20.49261,21.911272,17.72578,47.747419357299805,109.6441125869751,66.86218309402466,70.56498074531555,78.93259048461914,0.32861876,0.29432005,0.2848865,0.23692445,0.3350177,550384540.0,587401560.0,587349684.0,526176330.0,407526630.0,193.76832962036133,229.64382648468015,251.7325611114502,248.54264545440677,161.0983657836914,202.1918303158612
1,43.75,12.25,2000,12.903233,0.6003819218487418,-1.4458509999999993,19.23457,254.1983572244644,0.25059643,2812895008.0,1217.3715057373047,16.577581,19.5518,20.222681,22.919184,16.901615,37.22610640525818,76.38246774673462,44.11801040172577,31.615801334381104,64.85597133636475,0.30681762,0.26812926,0.23075195,0.17030273,0.27698058,570400372.0,613031520.0,632870952.0,574418964.0,422173200.0,208.32568454742432,248.0321502685547,320.7538995742798,268.6106824874878,171.6490888595581,213.90706429162407
