lat,lon,year,yield_maize,temperature,precipitation,soil_water,solar_radiation,potential_evaporation
44.75,10.25,2004,10.64935,19.763546,311.59590888023376,0.29261118,2662731394.0,1003.961582660675
44.75,10.25,2005,9.976009,19.977238,364.5633375644684,0.31310815,2561964809.0,931.3506197929382
44.75,10.25,2006,8.970448,20.289066,346.0527272820473,0.2959187,2706124772.0,1018.5460481643677
44.75,10.25,2007,8.913197,20.143879,336.81494227051735,0.28488734,2644195344.0,1037.4891080856323
44.75,10.25,2008,9.756095,20.028233,387.7348442673683,0.31319374,2535834207.0,921.5222382545471
44.75,10.25,2009,7.7964973,21.005219,241.87757205963135,0.27435827,2674449726.0,1022.6185312271118
44.75,10.25,2010,9.180492,19.243952,519.659006357193,0.33982748,2547768312.0,879.209222316742
44.75,10.25,2011,9.885979,20.720798,270.98191256821156,0.27799022,2684593374.0,996.0028219223022
44.75,10.25,2012,8.479793,21.164541,392.44243586063385,0.28655395,2657783542.0,1064.596529006958
44.75,10.25,2013,7.947114,19.588305,409.12955635786057,0.32645327,2633754838.0,922.3015174865723
44.75,10.25,2014,10.185434,18.949265,448.5362710952759,0.3529792,2496381316.0,816.4249038696289
44.75,10.25,2015,9.033492,21.097641,301.3873111605644,0.29506406,2620516028.0,980.9538178443909
44.75,10.25,2016,10.032301,20.431677,333.73582112789154,0.30721337,2650749820.0,967.0298933982849
44.75,10.75,1982,6.529441,21.172573,377.48321855068207,0.30227476,2529196672.0,976.2120990753174
44.75,10.75,1983,6.040759,20.911558,291.43026119470596,0.2852013,2537715089.0,1009.5259871482849
44.75,10.75,1984,7.6728196,18.81539,449.25910663604736,0.32240674,2447635574.0,903.4489073753357
44.75,10.75,1985,6.0882926,20.950037,233.26422354578972,0.27207714,2540548926.0,1022.1249732971191
44.75,10.75,1986,6.992269,20.486532,318.72020757198334,0.3068734,2577714884.0,960.7724943161011
44.75,10.75,1987,7.9430475,20.959074,224.536936044693,0.263205,2613956869.0,1062.7536878585815
44.75,10.75,1988,6.743355,20.72602,343.82281839847565,0.30655223,2513165435.0,976.0412178039551
44.75,10.75,1989,7.6290116,19.929941,511.455060005188,0.33431655,2536896710.0,936.8515472412109
44.75,10.75,1990,7.126914,20.772991,291.5913655757904,0.2848823,2618456686.0,1043.3958039283752
44.75,10.75,1991,6.5016103,21.048574,302.1932787299156,0.26035106,2625673270.0,1090.5741701126099
44.75,10.75,1992,7.9697247,21.750881,245.50527065992355,0.25802773,2596004386.0,1113.104214668274
44.75,10.75,1993,7.7186694,21.225883,275.0368194580078,0.26171008,2617382758.0,1099.5132851600647
44.75,10.75,1994,7.4557667,21.488873,393.0615982413292,0.30812198,2565646626.0,1013.8002519607544
44.75,10.75,1995,8.202107,19.808455,427.16680055856705,0.3263019,2541654530.0,954.6696391105652
44.75,10.75,1996,8.437941,19.926876,342.48921620845795,0.28544837,2557324422.0,1036.0284185409546
44.75,10.75,1997,8.724642,21.31885,275.51144111156464,0.27015883,2631860952.0,1116.450421333313
44.75,10.75,1998,8.556206,21.904892,280.8353021144867,0.26359048,2677111156.0,1170.9895515441895
44.75,10.75,1999,9.144942,21.600046,395.42818212509155,0.30470142,2525799105.0,1046.7356719970703
44.75,10.75,2000,8.998391,21.612698,308.6657359600067,0.27500868,2689358500.0,1102.5152096748352
44.75,10.75,2001,8.902874,20.903648,347.28656589984894,0.2893181,2658482724.0,1065.1694798469543
44.75,10.75,2002,9.106455,20.471807,594.4310994148254,0.35586852,2452307843.0,919.198766708374
44.75,10.75,2003,6.1968193,23.448103,193.8480852842331,0.22547403,2759970180.0,1222.2458291053772
44.75,10.75,2004,8.922131,20.800419,322.54686200618744,0.28961107,2676622288.0,1071.866919517517
44.75,10.75,2005,8.755449,21.116909,401.9628348350525,0.30407166,2577020945.0,1022.1934866905212
44.75,10.75,2006,7.9869184,21.449707,330.5229108929634,0.28879958,2708983208.0,1103.6254234313965
44.75,10.75,2007,7.832479,21.418507,322.98922380805016,0.2688635,2651173964.0,1126.4466152191162
44.75,10.75,2008,8.77474,21.153622,425.20705765485764,0.30773193,2561537152.0,1007.2225584983826
44.75,10.75,2009,6.610488,22.244343,245.13702774047852,0.2675476,2673792006.0,1120.5641922950745
44.75,10.75,2010,8.229739,20.34756,502.9976645708084,0.33785206,2560306754.0,946.5431470870972
44.75,10.75,2011,8.105278,21.968643,273.0750465989113,0.26444653,2711924674.0,1093.3931012153625
44.75,10.75,2012,7.200359,22.539698,368.71427834033966,0.27014342,2681851194.0,1193.8382377624512
44.75,10.75,2013,6.7432437,20.971663,364.726700425148,0.31035036,2646117902.0,1021.1945691108704
44.75,10.75,2014,9.125008,20.167294,473.8441951274872,0.3452643,2517651674.0,907.5013084411621
44.75,10.75,2015,7.3676295,22.380545,295.23468470573425,0.27771032,2637076882.0,1089.9786500930786
44.75,10.75,2016,9.31126,21.592785,389.8474042415619,0.3020853,2671293642.0,1065.653335571289
44.75,11.25,1982,5.347466,21.947556,333.4330493211746,0.26052284,2508182673.0,956.1389417648315
44.75,11.25,1983,5.3226523,21.704996,285.33621245622635,0.2464215,2544143257.0,996.1764664649963
44.75,11.25,1984,6.171896,19.542189,398.284517288208,0.29047865,2440450012.0,881.0538282394409
44.75,11.25,1985,4.597615,21.80055,190.39096727967262,0.23044387,2540947496.0,1015.90065574646
44.75,11.25,1986,5.6098714,21.342442,284.4169706106186,0.2635618,2585774424.0,959.9500017166138
44.75,11.25,1987,6.5428014,21.794872,217.73165893554688,0.22432604,2592502199.0,1052.1057124137878
44.75,11.25,1988,5.818292,21.571163,320.0947413742542,0.2664247,2520915054.0,975.447271823883
44.75,11.25,1989,6.76138,20.629034,539.1845808029175,0.29891124,2509470038.0,914.2731266021729
44.75,11.25,1990,5.76847,21.668865,283.0202748775482,0.23807445,2595145636.0,1046.8078713417053
44.75,11.25,1991,5.813603,21.740013,282.7088546156883,0.23727393,2609385331.0,1058.3936982154846
44.75,11.25,1992,7.018479,22.740866,194.79860699176788,0.2077661,2600385264.0,1130.2281346321106
44.75,11.25,1993,6.558454,22.160448,239.2053433060646,0.21543665,2622511794.0,1103.8569774627686
44.75,11.25,1994,6.0673246,22.4035,353.8030534982681,0.2571366,2571241710.0,1015.9007205963135
44.75,11.25,1995,6.6971292,20.611126,439.74770629405975,0.28865394,2534242153.0,935.7399549484253
44.75,11.25,1996,6.9268594,20.80772,341.29630494117737,0.25554994,2546526812.0,1025.3553919792175
44.75,11.25,1997,7.0135884,22.130863,258.9646921157837,0.23220277,2621186214.0,1101.6496229171753
44.75,11.25,1998,7.5414915,22.852299,275.7811563014984,0.22628358,2665638570.0,1170.2899284362793
44.75,11.25,1999,7.7809815,22.451654,375.6457824707031,0.26575452,2524915859.0,1045.126492023468
44.75,11.25,2000,7.9165525,22.710041,281.9130502939224,0.22053036,2680983320.0,1131.3508286476135
44.75,11.25,2001,7.8201804,21.784132,318.49896693229675,0.24992676,2642996714.0,1054.5805749893188
44.75,11.25,2002,7.7088223,21.292465,603.1424472332001,0.32343823,2454288870.0,910.9030041694641
44.75,11.25,2003,5.594903,24.387884,189.2112084031105,0.1928324,2735905136.0,1207.4919919967651
44.75,11.25,2004,7.243896,21.652374,276.2692164182663,0.24712208,2653988493.0,1065.1491594314575
44.75,11.25,2005,7.748452,21.948908,403.98130214214325,0.2719844,2567191232.0,1015.3770298957825
44.75,11.25,2006,6.4754553,22.376942,310.0922449827194,0.250474,2680626780.0,1088.5039372444153
44.75,11.25,2007,6.3224487,22.39427,282.0554906129837,0.22532924,2628285207.0,1128.8665113449097
44.75,11.25,2008,7.6552844,22.100948,410.9749199151993,0.2663501,2561991174.0,1017.5656886100769
44.75,11.25,2009,5.8685484,23.08314,261.04040372371674,0.2394054,2647960168.0,1107.6655616760254
44.75,11.25,2010,7.225029,21.083906,467.13587045669556,0.31127977,2533417370.0,910.6553015708923
44.75,11.25,2011,7.2186074,22.921438,272.63510997593403,0.22949538,2707721500.0,1092.7918276786804
44.75,11.25,2012,6.06086,23.63726,342.79167354106903,0.23150733,2665114434.0,1218.9329299926758
44.75,11.25,2013,6.128215,21.82215,331.4004691839218,0.2703844,2629330236.0,1009.494544506073
44.75,11.25,2014,8.2367,20.925966,466.8682692050934,0.30730164,2508947398.0,893.972580909729
44.75,11.25,2015,7.220309,23.314405,274.1420171260834,0.2393301,2617359433.0,1092.0787029266357
44.75,11.25,2016,8.042383,22.39802,408.88371151685715,0.2686028,2657902712.0,1063.2563848495483
44.75,11.75,1982,4.776486,22.114792,310.55137062072754,0.23660374,2526368990.0,1028.6680641174316
44.75,11.75,1983,4.691135,21.92323,253.42627412080765,0.22294554,2576294396.0,1080.3963050842285
44.75,11.75,1984,5.7373586,19.832985,379.8196049928665,0.2704864,2478080966.0,970.4637107849121
44.75,11.75,1985,4.135002,21.920004,176.9815450310707,0.20999572,2576746733.0,1095.461552143097
44.75,11.75,1986,5.3677034,21.66791,245.9981882572174,0.23277013,2629214278.0,1073.6711888313293
44.75,11.75,1987,6.393576,22.089764,218.8488283753395,0.202234,2618535234.0,1167.6915969848633
44.75,11.75,1988,5.7875357,21.75888,313.570817142725,0.24715845,2559441478.0,1063.3708381652832
44.75,11.75,1989,6.0688987,20.874348,526.6231679916382,0.2744436,2523254650.0,995.3678650856018
44.75,11.75,1990,5.330889,21.845537,284.0134189128876,0.22179297,2633060174.0,1143.0949158668518
44.75,11.75,1991,5.381879,21.77245,277.2083541750908,0.22655699,2621874448.0,1119.4906449317932
44.75,11.75,1992,6.6475587,22.759632,187.4595999121666,0.19168055,2640969254.0,1204.023630619049
44.75,11.75,1993,6.1816645,22.37287,245.46068173646927,0.20147815,2659280506.0,1211.103503227234
44.75,11.75,1994,5.684067,22.758204,311.5720880627632,0.2242394,2626485322.0,1134.2519836425781
44.75,11.75,1995,6.52648,20.759127,470.58486104011536,0.27400988,2565441067.0,1001.385311126709
44.75,11.75,1996,6.647959,21.121767,346.6408907175064,0.23950998,2575552455.0,1132.6412725448608
44.75,11.75,1997,7.0445166,22.142614,263.08291697502136,0.21920994,2649367786.0,1174.39110994339
44.75,11.75,1998,7.2852216,22.915377,264.9564571380615,0.20729224,2687978258.0,1256.3774871826172
44.75,11.75,1999,7.454269,22.629156,346.1081418991089,0.24304858,2565725292.0,1140.484899520874
44.75,11.75,2000,7.595192,23.118885,250.94056606292725,0.19213136,2709929160.0,1261.4695825576782
44.75,11.75,2001,7.204696,22.15035,297.0602140426636,0.227213,2674931474.0,1171.881824016571
44.75,11.75,2002,7.3709073,21.563293,597.0575907230377,0.3007837,2497648264.0,993.482036113739
44.75,11.75,2003,5.0767503,24.489744,199.99279981851578,0.18198475,2755149464.0,1280.9385080337524
44.75,11.75,2004,6.9317207,21.858547,257.79501605033875,0.22789843,2673528574.0,1162.6870160102844
44.75,11.75,2005,7.447814,22.039034,401.88461196422577,0.2581284,2602495441.0,1088.2514443397522
44.75,11.75,2006,6.290365,22.388067,317.22764456272125,0.24348083,2697178358.0,1144.1793475151062
44.75,11.75,2007,6.1028895,22.62144,281.05761367082596,0.21173084,2663990364.0,1237.244716644287
44.75,11.75,2008,7.3938384,22.239403,411.2764595746994,0.25375015,2606075512.0,1093.0210375785828
44.75,11.75,2009,5.750355,23.195328,254.6691815853119,0.22213879,2667554952.0,1187.4836983680725
44.75,11.75,2010,6.905623,21.351576,460.7493419647217,0.29455918,2567512265.0,985.1232032775879
44.75,11.75,2011,7.379421,23.252565,230.56240126490593,0.20094506,2743309206.0,1217.8581404685974
44.75,11.75,2012,5.063199,23.9257,326.7492362856865,0.20883775,2705694012.0,1344.3075904846191
44.75,11.75,2013,6.219539,21.991554,309.02349519729614,0.247474,2671464732.0,1090.9343433380127
44.75,11.75,2014,8.396991,21.18092,489.536990404129,0.29031116,2547538258.0,977.9626226425171
44.75,11.75,2015,7.5143175,23.480564,249.3976527452469,0.21918993,2649068046.0,1189.5305309295654
44.75,11.75,2016,7.700001,22.333832,428.49717807769775,0.26209864,2683824364.0,1115.375244140625
45.25,6.75,1982,7.8784366,8.13987,513.5277967453003,0.40482616,2211331759.0,756.4715130329132
45.25,6.75,1983,6.947378,7.481575,593.112731218338,0.4145574,2010308644.0,669.159591794014
45.25,6.75,1984,6.6612453,5.7214227,609.1242434978485,0.41051817,1999376891.5,660.1966361999512
45.25,6.75,1985,8.790056,7.910051,555.9901478290558,0.380787,2322242518.0,861.5668587684631
45.25,6.75,1986,7.320848,8.169737,432.1494336128235,0.39109105,2292446695.0,814.2961659431458
45.25,6.75,1987,8.507966,7.6142936,490.4265513420105,0.39631385,2218424971.0,787.4510805606842
45.25,6.75,1988,8.439713,7.8156624,527.2446572780609,0.38996425,2234254494.0,799.2064571380615
45.25,6.75,1989,9.155307,7.6548944,409.8729045391083,0.38909557,2415697402.0,836.0841479301453
45.25,6.75,1990,7.5517244,8.308164,421.45119321346283,0.36211902,2451483890.0,906.1881654262543
45.25,6.75,1991,8.749373,7.897058,456.2395236492157,0.3663225,2321864559.0,870.5328707695007
45.25,6.75,1992,8.119932,8.057993,668.9475221633911,0.39184314,2284945278.0,803.7902088165283
45.25,6.75,1993,10.933222,7.6451035,619.928060054779,0.39606872,2327510066.0,816.1629843711853
45.25,6.75,1994,10.20344,8.337545,668.1599147319794,0.40375194,2182620040.0,798.1392755508423
45.25,6.75,1995,10.147499,6.667611,596.8213520050049,0.42100376,2101004604.0,682.9307253360748
45.25,6.75,1996,10.688586,6.6566267,559.232250213623,0.42078835,2254144232.0,741.54567527771
45.25,6.75,1997,12.626323,7.9627714,536.3185787200928,0.40460587,2264583878.0,797.1003811359406
45.25,6.75,1998,11.139484,8.158893,482.9279465675354,0.37766394,2442668324.0,909.5979228019714
45.25,6.75,1999,11.075952,8.317733,632.593897819519,0.40864548,2251371632.0,784.7126891613007
45.25,6.75,2000,12.617807,8.111618,540.5910775661469,0.38460144,2449140071.0,880.5374929904938
45.25,6.75,2001,11.394487,7.50707,537.1283807754517,0.39328736,2340627405.0,838.0152769088745
45.25,6.75,2002,11.3142,7.333041,729.760922908783,0.41681617,2216569548.0,763.89484167099
45.25,6.75,2003,9.817698,9.942776,395.74136543273926,0.35235447,2597930962.0,1051.1517102718353
45.25,6.75,2004,11.243895,7.8223276,371.58254647254944,0.3791549,2404716804.0,863.5829608440399
45.25,6.75,2005,11.085302,8.0042515,474.9414440393448,0.39848524,2439818960.0,855.4300003051758
45.25,6.75,2006,11.676836,8.363598,601.1016781330109,0.39810804,2404840217.0,875.970312833786
45.25,6.75,2007,13.17206,7.8607545,591.22478723526,0.3822733,2419007322.0,910.5491795539856
45.25,6.75,2008,11.774977,8.000748,591.6412990093231,0.3883706,2382696412.0,888.5716593265533
45.25,6.75,2009,11.942329,9.1474695,450.475049495697,0.37478834,2460580185.0,939.9464817047119
45.25,6.75,2010,11.333404,7.5084686,606.8115532398224,0.3972272,2244497640.0,794.1050426959991
45.25,6.75,2011,13.7700815,8.646283,578.1334471702576,0.39821213,2504052089.0,922.5180616378784
45.25,6.75,2012,12.029385,8.779902,517.9020256996155,0.3847207,2365191325.0,927.9425637722015
45.25,6.75,2013,9.708828,7.445741,556.4370465278625,0.39312196,2252327040.0,801.3277971744537
45.25,6.75,2014,11.374426,7.2275915,578.0596494674683,0.41504806,2268572387.0,737.666996717453
45.25,6.75,2015,10.577057,9.115579,553.9825842380524,0.3798229,2410879762.0,922.9422693252563
45.25,6.75,2016,11.553039,8.43088,529.2426376342773,0.38267714,2359306053.0,878.4562859535217
45.25,7.25,1982,9.112593,12.892276,844.2871341705322,0.33693457,2253802868.0,718.1189751625061
45.25,7.25,1983,9.432928,12.351387,834.6644432544708,0.33395615,2169425738.0,698.3266520500183
45.25,7.25,1984,7.8236375,10.85322,948.3504930734634,0.32464844,2140647815.0,696.3031153678894
45.25,7.25,1985,10.28186,12.6533785,828.8951575756073,0.32185912,2344374450.0,775.5843319892883
45.25,7.25,1986,8.859786,12.743425,739.9755592346191,0.33785072,2266233985.0,716.4322056770325
45.25,7.25,1987,9.433005,12.647482,767.6172728538513,0.32089758,2348696822.0,783.7273020744324
45.25,7.25,1988,10.106829,12.434818,942.3852634429932,0.33579382,2252024697.0,710.8715057373047
45.25,7.25,1989,10.541563,12.521738,640.368471622467,0.3254122,2459161550.0,796.5786128044128
45.25,7.25,1990,8.953288,13.091319,685.2666156291962,0.30653945,2476904677.0,828.9019756317139
45.25,7.25,1991,10.086839,12.935762,613.7393741607666,0.29443908,2458611164.0,868.1918668746948
45.25,7.25,1992,9.751954,12.597507,1061.3791227340698,0.33146948,2269989895.0,723.5646080970764
45.25,7.25,1993,12.681226,12.542649,1042.545470714569,0.33003625,2368500217.0,780.5989546775818
45.25,7.25,1994,10.664064,13.272672,1076.6584572792053,0.33244506,2277035914.0,778.6964130401611
45.25,7.25,1995,12.841727,11.818892,873.7012066841125,0.33441967,2317819026.0,754.7203230857849
45.25,7.25,1996,12.894744,11.5939865,796.9047045707703,0.33456457,2290365676.0,746.1836888790131
45.25,7.25,1997,14.89348,12.915239,775.1457011699677,0.32364696,2370866820.0,795.5367527008057
45.25,7.25,1998,13.670374,13.16847,770.0628287792206,0.31238833,2489755538.0,868.6708707809448
45.25,7.25,1999,13.024647,13.140749,1032.9951734542847,0.3392954,2251645430.0,740.0176310539246
45.25,7.25,2000,14.018298,13.082603,873.3499960899353,0.32018372,2440805123.0,827.783543586731
45.25,7.25,2001,13.611077,12.638945,833.4255743026733,0.32025498,2485482952.0,846.8169686794281
45.25,7.25,2002,12.538793,12.135324,1160.029866695404,0.34314454,2244357522.0,710.5716273784637
45.25,7.25,2003,12.097883,14.920542,577.168616771698,0.29191238,2636397176.0,990.8482270240784
45.25,7.25,2004,13.584673,12.780657,624.2544708251953,0.31612438,2443286670.0,824.4413304328918
45.25,7.25,2005,13.260273,13.172033,755.6867227554321,0.32253516,2476308734.0,859.6602659225464
45.25,7.25,2006,13.239403,13.430989,824.5867576599121,0.30862978,2479351258.0,881.9328489303589
45.25,7.25,2007,14.800556,12.697693,888.1187427043915,0.32116348,2483974353.0,845.6264262199402
45.25,7.25,2008,13.141292,12.553685,1021.9506464004517,0.34511805,2323212136.0,734.2511699199677
45.25,7.25,2009,14.102747,13.732923,780.4680247306824,0.3332936,2448054080.0,809.0274183750153
45.25,7.25,2010,12.992539,12.511141,994.2937278747559,0.3347035,2350876163.0,768.9387695789337
45.25,7.25,2011,14.971903,13.406517,898.0581269264221,0.3308021,2473776727.0,831.0661005973816
45.25,7.25,2012,12.94494,13.249886,959.6491856575012,0.3383879,2363203556.0,773.9235157966614
45.25,7.25,2013,13.5169735,12.524913,923.6929125785828,0.33155394,2423218418.0,790.7831046581268
45.25,7.25,2014,15.030984,12.2750435,933.8687233924866,0.3397599,2320131369.0,750.9761896133423
45.25,7.25,2015,14.198391,13.784172,818.8785352706909,0.32922292,2380143537.0,809.1035614013672
45.25,7.25,2016,14.742079,13.355364,830.2487640380859,0.32969642,2503763749.0,837.1735668182373
45.25,7.75,1982,9.263946,18.826681,543.2859425544739,0.38241103,2271874497.0,737.3715934753418
45.25,7.75,1983,9.133717,18.427076,541.5428049564362,0.37922668,2265180663.0,733.24644947052
45.25,7.75,1984,8.951273,16.959953,750.7715292572975,0.37930542,2237774191.0,722.9657475948334
45.25,7.75,1985,9.656939,18.680096,556.6240820884705,0.3598774,2348854711.0,783.7460367679596
45.25,7.75,1986,10.05941,18.793737,418.1646866798401,0.37405458,2291826170.0,754.2757339477539
45.25,7.75,1987,8.949484,18.672075,481.1358160972595,0.35667592,2367972059.0,792.758457660675
45.25,7.75,1988,9.670952,18.348679,612.4341869354248,0.3873252,2273398334.0,719.5414998531342
45.25,7.75,1989,10.53953,18.890738,287.85745561122894,0.34025037,2456592958.0,838.350284576416
45.25,7.75,1990,9.20326,19.203506,341.2066751718521,0.34135965,2455684823.0,838.9842214584351
45.25,7.75,1991,9.557342,19.205652,392.45995914936066,0.32902175,2516423466.0,895.5080347061157
45.25,7.75,1992,11.015972,18.394867,738.7897310256958,0.3862214,2252639399.0,712.1010217666626
45.25,7.75,1993,11.947443,18.497776,718.0007903575897,0.37612367,2381061682.0,785.9348001480103
45.25,7.75,1994,10.519647,19.346249,705.7743064165115,0.3716545,2287873326.0,784.7360110282898
45.25,7.75,1995,12.821146,17.966002,624.6306688785553,0.37534034,2383696013.0,781.4987411499023
45.25,7.75,1996,12.977584,17.609861,467.14085960388184,0.37917334,2310798640.0,755.667727470398
45.25,7.75,1997,12.970624,19.149754,454.34841907024384,0.35229126,2374982428.0,833.5112071037292
45.25,7.75,1998,12.465864,19.387735,474.8020634651184,0.35461473,2497109211.0,879.7324347496033
45.25,7.75,1999,12.566443,19.196514,671.1187782287598,0.38103077,2247785883.0,770.4472317695618
45.25,7.75,2000,12.840371,19.192743,599.3839576244354,0.372255,2424577362.0,815.6970481872559
45.25,7.75,2001,12.958808,18.912851,537.9652698040009,0.36738572,2507706233.0,858.0136904716492
45.25,7.75,2002,12.560449,18.07904,897.2000098228455,0.40866065,2252894524.0,701.9318242073059
45.25,7.75,2003,10.994357,22.070057,219.83908569812775,0.29828638,2614758680.0,1055.7761449813843
45.25,7.75,2004,12.331207,19.313374,339.7925777435303,0.33277744,2504720688.0,897.4796957969666
45.25,7.75,2005,12.497759,19.569517,518.3337166309357,0.37075242,2467011188.0,864.1372194290161
45.25,7.75,2006,11.749338,20.007534,508.6107076406479,0.32710963,2496361112.0,944.6185464859009
45.25,7.75,2007,14.331189,18.863255,615.0471332073212,0.36873525,2475267174.0,852.6826910972595
45.25,7.75,2008,13.539415,18.597858,634.3590819835663,0.38750893,2294486955.0,746.3914952278137
45.25,7.75,2009,13.073162,20.282204,391.0279920101166,0.34770694,2500318978.0,901.1001715660095
45.25,7.75,2010,12.946649,18.620516,671.382576584816,0.38119227,2387419032.0,782.4157810211182
45.25,7.75,2011,13.985386,19.830547,525.237063407898,0.36770582,2462821497.0,850.9473714828491
45.25,7.75,2012,12.252767,19.300106,592.0001308917999,0.38350493,2352184396.0,782.1870765686035
45.25,7.75,2013,12.966295,19.035242,613.490800857544,0.36610925,2495233780.0,844.1890325546265
45.25,7.75,2014,14.864918,18.391575,619.6717519760132,0.4093325,2332344704.0,753.0398502349854
45.25,7.75,2015,14.165333,19.845795,567.3841021060944,0.38839802,2355096455.0,798.6966981887817
45.25,7.75,2016,14.700575,19.694082,489.78963804244995,0.3729918,2527437856.0,866.1146945953369
45.25,8.25,1982,7.8947854,20.086525,538.7477271556854,0.3166515,2342254348.0,873.3280553817749
45.25,8.25,1983,7.6984673,19.69276,419.56947672367096,0.3165338,2350338094.0,868.1312484741211
45.25,8.25,1984,8.090475,17.982937,662.358770698309,0.32664293,2301514859.0,848.8366515636444
45.25,8.25,1985,7.9181094,19.883677,463.3750796318054,0.29164726,2402317742.0,930.375593662262
45.25,8.25,1986,8.383389,19.892363,363.29614675045013,0.30698338,2375496042.0,909.2596154212952
45.25,8.25,1987,7.9427505,19.804325,422.4652647972107,0.29590186,2455736259.0,941.6938891410828
45.25,8.25,1988,8.585591,19.569035,454.914430141449,0.32169604,2374120558.0,861.909848690033
45.25,8.25,1989,8.596439,19.920801,295.1877330541611,0.2782151,2531345558.0,998.8471913337708
45.25,8.25,1990,8.245167,20.310818,304.43220603466034,0.27656457,2520290752.0,1009.526086807251
45.25,8.25,1991,8.014196,20.702059,360.6387410759926,0.24919605,2558107535.0,1130.6867027282715
45.25,8.25,1992,9.231249,19.724882,648.1303708553314,0.33742198,2336845366.0,835.1481657028198
45.25,8.25,1993,10.709281,19.809744,531.1738514900208,0.30755138,2458202955.0,940.787585735321
45.25,8.25,1994,9.541054,20.64364,579.2325170040131,0.30105418,2374616312.0,952.5515141487122
45.25,8.25,1995,10.502317,19.221394,614.1678755283356,0.324329,2462105932.0,921.9419603347778
45.25,8.25,1996,10.060581,18.894392,417.80625653266907,0.31282568,2394179583.0,922.8492202758789
45.25,8.25,1997,10.203968,20.395832,420.7031179070473,0.28207642,2443679114.0,1005.8593001365662
45.25,8.25,1998,10.272185,20.645502,407.293475151062,0.28616077,2562538952.0,1046.3348641395569
45.25,8.25,1999,10.59866,20.63767,536.6295366287231,0.32092494,2347663974.0,947.2567911148071
45.25,8.25,2000,11.001925,20.33754,564.8185901641846,0.30454454,2499732005.0,973.5588583946228
45.25,8.25,2001,9.971852,20.257164,435.36775279045105,0.29807323,2551614103.0,1036.970338344574
45.25,8.25,2002,9.868835,19.349888,802.8854341506958,0.36646765,2332046960.0,820.7008633613586
45.25,8.25,2003,8.649189,23.374933,237.04948675632477,0.2255431,2658699970.0,1318.3368158340454
45.25,8.25,2004,9.770093,20.712484,278.958124935627,0.24979822,2571018402.0,1143.272581577301
45.25,8.25,2005,10.064922,20.775206,468.7489000558853,0.29911807,2534495664.0,1057.612536907196
45.25,8.25,2006,9.63376,21.3633,474.927576482296,0.25819522,2588122538.0,1186.1808605194092
45.25,8.25,2007,11.545056,20.109583,529.2222785949707,0.29770938,2523233209.0,1044.2137355804443
45.25,8.25,2008,10.471172,19.737576,562.7812725305557,0.3369724,2379409794.0,867.4103927612305
45.25,8.25,2009,9.653683,21.571985,330.67843985557556,0.26658118,2585658984.0,1122.2909021377563
45.25,8.25,2010,10.0893955,19.852282,626.5809495449066,0.31786585,2447439526.0,938.4022698402405
45.25,8.25,2011,10.9833145,21.152063,441.29913353919983,0.29615992,2554930614.0,1047.6509900093079
45.25,8.25,2012,9.131436,20.676044,444.48705291748047,0.3079957,2462350229.0,974.433545589447
45.25,8.25,2013,9.447025,19.93099,615.095470905304,0.32699051,2535533449.0,943.9455823898315
45.25,8.25,2014,11.219624,19.51845,581.1505320072174,0.35395998,2409636123.0,889.1273441314697
45.25,8.25,2015,11.058107,21.016907,535.3722554445267,0.32718444,2436323313.0,942.5421285629272
45.25,8.25,2016,11.448814,20.71791,457.8636748790741,0.31866127,2563709134.0,996.390908241272
45.25,8.75,1982,7.4523454,20.718994,487.1976718902588,0.30295607,2390900548.0,832.1562271118164
45.25,8.75,1983,7.11443,20.275278,370.8429378271103,0.30597398,2403766745.0,825.7620196342468
45.25,8.75,1984,7.515938,18.426329,556.4453503489494,0.32213598,2349937766.0,794.9332585334778
45.25,8.75,1985,7.451618,20.475317,375.32891941070557,0.28334275,2454006338.0,880.9221715927124
45.25,8.75,1986,7.8385925,20.291737,343.3932682275772,0.29707128,2435088257.0,844.5852661132812
45.25,8.75,1987,7.643692,20.590183,327.23686730861664,0.2725172,2507773014.0,923.761022567749
45.25,8.75,1988,8.029929,20.396832,346.08215725421906,0.3001549,2432946212.0,843.8228793144226
45.25,8.75,1989,7.789548,20.57269,251.42586544156075,0.26227453,2561800287.0,933.2050256729126
45.25,8.75,1990,7.579788,20.971584,254.68938648700714,0.25536132,2547138498.0,960.0568566322327
45.25,8.75,1991,7.1860423,21.409698,313.8925843834877,0.24455555,2574179396.0,1061.3820753097534
45.25,8.75,1992,8.422651,20.544977,440.9640271663666,0.30039307,2407772231.0,822.5763640403748
45.25,8.75,1993,9.449304,20.614323,444.01245737075806,0.29027945,2503682234.0,910.1941838264465
45.25,8.75,1994,8.724881,21.001657,550.2267910242081,0.30313477,2442238030.0,861.4531989097595
45.25,8.75,1995,8.991914,19.962345,517.7784024477005,0.30637535,2504127477.0,887.7531304359436
45.25,8.75,1996,9.033147,19.577675,402.7259752750397,0.29885536,2439542575.0,887.5504488945007
45.25,8.75,1997,9.382033,21.003286,372.6514596939087,0.26331154,2494393150.0,954.6763100624084
45.25,8.75,1998,9.491722,21.482391,365.2256314754486,0.27247682,2594716414.0,1012.3103098869324
45.25,8.75,1999,9.863199,21.500141,434.944135427475,0.29897386,2408265585.0,935.0190644264221
45.25,8.75,2000,9.866392,21.206337,474.46355509757996,0.28744408,2554492810.0,944.0936160087585
